1	unidep_pos	0.9312816856780735	0.9346457004792649	0.9312816856780735	0.9346457004792649
2	unidep_pos	0.9383713561470215	0.941696043094229	0.9383713561470215	0.941696043094229
3	unidep_pos	0.9437975285171103	0.9477957777161643	0.9437975285171103	0.9477957777161643
4	unidep_pos	0.9485503802281369	0.951637818354656	0.9485503802281369	0.951637818354656
5	unidep_pos	0.9511644486692015	0.9523903830158038	0.9511644486692015	0.9523903830158038
6	unidep_pos	0.949936628643853	0.9534994256743375	0.9511644486692015	0.9523903830158038
7	unidep_pos	0.9521546261089987	0.9534598170079613	0.9521546261089987	0.9534598170079613
8	unidep_pos	0.9519169835234474	0.9542123816691092	0.9521546261089987	0.9534598170079613
9	unidep_pos	0.9547686945500634	0.9555194676595239	0.9547686945500634	0.9555194676595239
10	unidep_pos	0.9530259822560203	0.9548857289975047	0.9547686945500634	0.9555194676595239
11	unidep_pos	0.9545706590621039	0.9556382936586525	0.9547686945500634	0.9555194676595239
12	unidep_pos	0.9539369455006337	0.9557571196577811	0.9547686945500634	0.9555194676595239
13	unidep_pos	0.9553628010139417	0.9562324236542955	0.9553628010139417	0.9562324236542955
14	unidep_pos	0.9552835868187579	0.9565492929853052	0.9553628010139417	0.9562324236542955
15	unidep_pos	0.9560757287705957	0.9555986849922763	0.9560757287705957	0.9555986849922763
16	unidep_pos	0.9574619771863118	0.9555590763259001	0.9574619771863118	0.9555590763259001
17	unidep_pos	0.9550459442332065	0.9569453796490672	0.9574619771863118	0.9555590763259001
18	unidep_pos	0.9548479087452472	0.956905770982691	0.9574619771863118	0.9555590763259001
19	unidep_pos	0.9550459442332065	0.9560343803224145	0.9574619771863118	0.9555590763259001
20	unidep_pos	0.9563925855513308	0.958094030973977	0.9574619771863118	0.9555590763259001
21	unidep_pos	0.956669835234474	0.9562324236542955	0.9574619771863118	0.9555590763259001
